"f","fname","instr","value"
"https://mkg.com/data#processCmd","processCmd","https://mkg.com/data#ins_00407d75","0x00406240"
"https://mkg.com/data#sendTCP","sendTCP","https://mkg.com/data#ins_00406586","0x00401200"
"https://mkg.com/data#main","main","https://mkg.com/data#ins_00408491","0x00407f00"
"https://mkg.com/data#StartTheLelz","StartTheLelz","https://mkg.com/data#ins_004051d8","0x00401240"
"https://mkg.com/data#matchPrompt","matchPrompt","https://mkg.com/data#ins_0040354e","0x004010c0"
"https://mkg.com/data#fdpclose","fdpclose","https://mkg.com/data#ins_00402558","0x00401000"
"https://mkg.com/data#sendJUNK","sendJUNK","https://mkg.com/data#ins_00406cba","0x00402c50"
"https://mkg.com/data#tcpcsum","tcpcsum","https://mkg.com/data#ins_00403ee5","0x004010e0"
"https://mkg.com/data#processCmd","processCmd","https://mkg.com/data#ins_00407cde","0x00401170"
"https://mkg.com/data#sendUDP","sendUDP","https://mkg.com/data#ins_00405e0b","0x00402c50"
"https://mkg.com/data#main","main","https://mkg.com/data#ins_004089ce","0x004032c0"
"https://mkg.com/data#main","main","https://mkg.com/data#ins_00408718","0x00401fc0"
"https://mkg.com/data#sendTCP","sendTCP","https://mkg.com/data#ins_0040637b","0x00401fc0"
"https://mkg.com/data#sendTCP","sendTCP","https://mkg.com/data#ins_0040681a","0x00401240"
"https://mkg.com/data#processCmd","processCmd","https://mkg.com/data#ins_004073bb","0x00401200"
"https://mkg.com/data#StartTheLelz","StartTheLelz","https://mkg.com/data#ins_00405361","0x00403530"
"https://mkg.com/data#processCmd","processCmd","https://mkg.com/data#ins_00407a8f","0x00401170"
"https://mkg.com/data#getBogos","getBogos","https://mkg.com/data#ins_00402987","0x004025d0"
"https://mkg.com/data#processCmd","processCmd","https://mkg.com/data#ins_0040776c","0x00406860"
"https://mkg.com/data#processCmd","processCmd","https://mkg.com/data#ins_004077f1","0x00406860"
"https://mkg.com/data#sendJUNK","sendJUNK","https://mkg.com/data#ins_00406c39","0x00401170"
"https://mkg.com/data#sendHOLD","sendHOLD","https://mkg.com/data#ins_00406d65","0x00401350"
"https://mkg.com/data#StartTheLelz","StartTheLelz","https://mkg.com/data#ins_0040405c","0x00401350"
"https://mkg.com/data#StartTheLelz","StartTheLelz","https://mkg.com/data#ins_004048f0","0x00401140"
"https://mkg.com/data#sendHOLD","sendHOLD","https://mkg.com/data#ins_004070b8","0x00401250"
"https://mkg.com/data#trim","trim","https://mkg.com/data#ins_00401613","0x004011a0"
"https://mkg.com/data#sendUDP","sendUDP","https://mkg.com/data#ins_00405f76","0x004011d0"
"https://mkg.com/data#sendUDP","sendUDP","https://mkg.com/data#ins_00406092","0x00401520"
"https://mkg.com/data#getRandomPublicIP","getRandomPublicIP","https://mkg.com/data#ins_00403d98","0x004011f0"
"https://mkg.com/data#StartTheLelz","StartTheLelz","https://mkg.com/data#ins_00405bbb","0x00404010"
"https://mkg.com/data#getOurIP","getOurIP","https://mkg.com/data#ins_0040813f","0x004012b0"
"https://mkg.com/data#StartTheLelz","StartTheLelz","https://mkg.com/data#ins_00404e20","0x004036c0"
"https://mkg.com/data#fdpopen","fdpopen","https://mkg.com/data#ins_00402401","0x00401170"
"https://mkg.com/data#StartTheLelz","StartTheLelz","https://mkg.com/data#ins_00404d93","0x00401240"
"https://mkg.com/data#processCmd","processCmd","https://mkg.com/data#ins_00407b56","0x004012c0"
"https://mkg.com/data#processCmd","processCmd","https://mkg.com/data#ins_00407da6","0x00401200"
"https://mkg.com/data#processCmd","processCmd","https://mkg.com/data#ins_00407a83","0x00405cf0"
"https://mkg.com/data#sendHOLD","sendHOLD","https://mkg.com/data#ins_00406e7b","0x00401240"
"https://mkg.com/data#processCmd","processCmd","https://mkg.com/data#ins_004076e4","0x004012c0"
"https://mkg.com/data#getOurIP","getOurIP","https://mkg.com/data#ins_00408260","0x00401050"
"https://mkg.com/data#StartTheLelz","StartTheLelz","https://mkg.com/data#ins_0040437d","0x00401140"
"https://mkg.com/data#uppercase","uppercase","https://mkg.com/data#ins_00402922","0x00401060"
"https://mkg.com/data#connectTimeout","connectTimeout","https://mkg.com/data#ins_00403042","0x00401080"
"https://mkg.com/data#readUntil","readUntil","https://mkg.com/data#ins_0040386b","0x00401020"
"https://mkg.com/data#StartTheLelz","StartTheLelz","https://mkg.com/data#ins_00404804","0x00404010"
"https://mkg.com/data#getCores","getCores","https://mkg.com/data#ins_00402c2e","0x00401170"
"https://mkg.com/data#processCmd","processCmd","https://mkg.com/data#ins_00407d8e","0x00401040"
"https://mkg.com/data#processCmd","processCmd","https://mkg.com/data#ins_00407778","0x00401170"
"https://mkg.com/data#fdpclose","fdpclose","https://mkg.com/data#ins_00402529","0x00401030"
"https://mkg.com/data#processCmd","processCmd","https://mkg.com/data#ins_00407909","0x004012c0"
"https://mkg.com/data#sendHOLD","sendHOLD","https://mkg.com/data#ins_00406e15","0x00401140"
"https://mkg.com/data#fdgets","fdgets","https://mkg.com/data#ins_00402654","0x004011b0"
"https://mkg.com/data#sendUDP","sendUDP","https://mkg.com/data#ins_00405f5c","0x00401240"
"https://mkg.com/data#__libc_csu_init","__libc_csu_init","https://mkg.com/data#ins_0040902c","0x00400fd0"
"https://mkg.com/data#processCmd","processCmd","https://mkg.com/data#ins_00407ed6","0x00401200"
"https://mkg.com/data#processCmd","processCmd","https://mkg.com/data#ins_004074ec","0x004012c0"
"https://mkg.com/data#main","main","https://mkg.com/data#ins_00408bcb","0x00401050"
"https://mkg.com/data#fdpclose","fdpclose","https://mkg.com/data#ins_004024c9","0x00401320"
"https://mkg.com/data#sendTCP","sendTCP","https://mkg.com/data#ins_004067b9","0x00401520"
"https://mkg.com/data#processCmd","processCmd","https://mkg.com/data#ins_00407a32","0x004032c0"
"https://mkg.com/data#main","main","https://mkg.com/data#ins_00408b5b","0x00401260"
"https://mkg.com/data#StartTheLelz","StartTheLelz","https://mkg.com/data#ins_00405bfc","0x00401140"
"https://mkg.com/data#fdpclose","fdpclose","https://mkg.com/data#ins_00402507","0x00401270"
"https://mkg.com/data#processCmd","processCmd","https://mkg.com/data#ins_00407a0c","0x00401040"
"https://mkg.com/data#negotiate","negotiate","https://mkg.com/data#ins_004034df","0x00401100"
"https://mkg.com/data#processCmd","processCmd","https://mkg.com/data#ins_00407b8d","0x004012c0"
"https://mkg.com/data#readUntil","readUntil","https://mkg.com/data#ins_0040390c","0x004033b0"
"https://mkg.com/data#fdpopen","fdpopen","https://mkg.com/data#ins_004023eb","0x00401170"
"https://mkg.com/data#sendTCP","sendTCP","https://mkg.com/data#ins_00406788","0x00403db0"
"https://mkg.com/data#sendTCP","sendTCP","https://mkg.com/data#ins_00406453","0x00403f60"
"https://mkg.com/data#main","main","https://mkg.com/data#ins_00408361","0x00401490"
"https://mkg.com/data#main","main","https://mkg.com/data#ins_004088c1","0x004010c0"
"https://mkg.com/data#print","print","https://mkg.com/data#ins_00401c7c","0x00408e00"
"https://mkg.com/data#sendUDP","sendUDP","https://mkg.com/data#ins_00405eb7","0x00401370"
"https://mkg.com/data#sendJUNK","sendJUNK","https://mkg.com/data#ins_0040695d","0x00401140"
"https://mkg.com/data#getRandomPublicIP","getRandomPublicIP","https://mkg.com/data#ins_00403a36","0x00401e60"
"https://mkg.com/data#StartTheLelz","StartTheLelz","https://mkg.com/data#ins_004055ad","0x00401100"
"https://mkg.com/data#fdpclose","fdpclose","https://mkg.com/data#ins_00402472","0x00401170"
"https://mkg.com/data#processCmd","processCmd","https://mkg.com/data#ins_00407d14","0x004032c0"
"https://mkg.com/data#getCores","getCores","https://mkg.com/data#ins_00402c21","0x00401140"
"https://mkg.com/data#getRandomPublicIP","getRandomPublicIP","https://mkg.com/data#ins_00403a7f","0x00401360"
"https://mkg.com/data#main","main","https://mkg.com/data#ins_0040833c","0x004011d0"
"https://mkg.com/data#StartTheLelz","StartTheLelz","https://mkg.com/data#ins_00404cf7","0x00401100"
"https://mkg.com/data#main","main","https://mkg.com/data#ins_00408697","0x00401010"
"https://mkg.com/data#StartTheLelz","StartTheLelz","https://mkg.com/data#ins_00404324","0x00401140"
"https://mkg.com/data#sendHOLD","sendHOLD","https://mkg.com/data#ins_004072b5","0x00401170"
"https://mkg.com/data#StartTheLelz","StartTheLelz","https://mkg.com/data#ins_004045dc","0x00404010"
"https://mkg.com/data#processCmd","processCmd","https://mkg.com/data#ins_00407c3e","0x00401340"
"https://mkg.com/data#sendUDP","sendUDP","https://mkg.com/data#ins_00405edc","0x00401fc0"
"https://mkg.com/data#sendUDP","sendUDP","https://mkg.com/data#ins_00405e42","0x00401160"
"https://mkg.com/data#initConnection","initConnection","https://mkg.com/data#ins_00408027","0x00401370"
"https://mkg.com/data#sendJUNK","sendJUNK","https://mkg.com/data#ins_00406a96","0x00401030"
"https://mkg.com/data#getOurIP","getOurIP","https://mkg.com/data#ins_004081ac","0x00401340"
"https://mkg.com/data#sendUDP","sendUDP","https://mkg.com/data#ins_00406143","0x00401160"
"https://mkg.com/data#recvLine","recvLine","https://mkg.com/data#ins_00402fb6","0x004016e0"
"https://mkg.com/data#sendUDP","sendUDP","https://mkg.com/data#ins_004061b5","0x00403db0"
"https://mkg.com/data#StartTheLelz","StartTheLelz","https://mkg.com/data#ins_00405b9c","0x00401fc0"
"https://mkg.com/data#getBogos","getBogos","https://mkg.com/data#ins_00402b30","0x00401170"
"https://mkg.com/data#main","main","https://mkg.com/data#ins_00408627","0x00401260"
"https://mkg.com/data#sendUDP","sendUDP","https://mkg.com/data#ins_004060ab","0x004010e0"
"https://mkg.com/data#readUntil","readUntil","https://mkg.com/data#ins_00403950","0x00403530"
"https://mkg.com/data#processCmd","processCmd","https://mkg.com/data#ins_00407529","0x004012c0"
"https://mkg.com/data#StartTheLelz","StartTheLelz","https://mkg.com/data#ins_004056d5","0x004036c0"
"https://mkg.com/data#getRandomPublicIP","getRandomPublicIP","https://mkg.com/data#ins_00403cf5","0x00401360"
"https://mkg.com/data#processCmd","processCmd","https://mkg.com/data#ins_00407320","0x00401200"
"https://mkg.com/data#recvLine","recvLine","https://mkg.com/data#ins_00402f2e","0x00401020"
"https://mkg.com/data#StartTheLelz","StartTheLelz","https://mkg.com/data#ins_00405438","0x004010c0"
"https://mkg.com/data#wildString","wildString","https://mkg.com/data#ins_00402848","0x00401060"
"https://mkg.com/data#sendJUNK","sendJUNK","https://mkg.com/data#ins_00406a88","0x004012e0"
"https://mkg.com/data#sendUDP","sendUDP","https://mkg.com/data#ins_00405d9c","0x00401370"
"https://mkg.com/data#sockprintf","sockprintf","https://mkg.com/data#ins_00402162","0x004010c0"
"https://mkg.com/data#main","main","https://mkg.com/data#ins_00408739","0x00401340"
"https://mkg.com/data#connectTimeout","connectTimeout","https://mkg.com/data#ins_004030ca","0x00401140"
"https://mkg.com/data#sendUDP","sendUDP","https://mkg.com/data#ins_00405f67","0x00401520"
"https://mkg.com/data#wildString","wildString","https://mkg.com/data#ins_0040281c","0x00402720"
"https://mkg.com/data#initConnection","initConnection","https://mkg.com/data#ins_00408013","0x00401110"
"https://mkg.com/data#StartTheLelz","StartTheLelz","https://mkg.com/data#ins_004044ed","0x00401370"
"https://mkg.com/data#main","main","https://mkg.com/data#ins_00408b4f","0x004010c0"
"https://mkg.com/data#sendUDP","sendUDP","https://mkg.com/data#ins_00405f2b","0x00401fc0"
"https://mkg.com/data#main","main","https://mkg.com/data#ins_00408750","0x004012d0"
"https://mkg.com/data#main","main","https://mkg.com/data#ins_00408366","0x00408080"
"https://mkg.com/data#getOurIP","getOurIP","https://mkg.com/data#ins_00408096","0x00401370"
"https://mkg.com/data#sockprintf","sockprintf","https://mkg.com/data#ins_00402119","0x00401140"
"https://mkg.com/data#sockprintf","sockprintf","https://mkg.com/data#ins_004021d3","0x00401010"
"https://mkg.com/data#processCmd","processCmd","https://mkg.com/data#ins_004075ed","0x00401290"
"https://mkg.com/data#print","print","https://mkg.com/data#ins_00401e0c","0x00408fa0"
"https://mkg.com/data#getOurIP","getOurIP","https://mkg.com/data#ins_00408175","0x00401280"
"https://mkg.com/data#fdpopen","fdpopen","https://mkg.com/data#ins_004022d5","0x004012a0"
"https://mkg.com/data#fdpopen","fdpopen","https://mkg.com/data#ins_004023c0","0x00401300"
"https://mkg.com/data#sendJUNK","sendJUNK","https://mkg.com/data#ins_00406c13","0x004011e0"
"https://mkg.com/data#StartTheLelz","StartTheLelz","https://mkg.com/data#ins_004052f6","0x00401140"
"https://mkg.com/data#wildString","wildString","https://mkg.com/data#ins_0040278d","0x00402720"
"https://mkg.com/data#processCmd","processCmd","https://mkg.com/data#ins_00407785","0x00401040"
"https://mkg.com/data#fdpopen","fdpopen","https://mkg.com/data#ins_00402379","0x004010f0"
"https://mkg.com/data#StartTheLelz","StartTheLelz","https://mkg.com/data#ins_00405265","0x004036c0"
"https://mkg.com/data#getCores","getCores","https://mkg.com/data#ins_00402bb0","0x00401280"
"https://mkg.com/data#getOurIP","getOurIP","https://mkg.com/data#ins_00408212","0x00401140"
"https://mkg.com/data#sendHOLD","sendHOLD","https://mkg.com/data#ins_00407103","0x004011e0"
"https://mkg.com/data#processCmd","processCmd","https://mkg.com/data#ins_00407652","0x00401170"
"https://mkg.com/data#fdpclose","fdpclose","https://mkg.com/data#ins_004024b2","0x00401320"
"https://mkg.com/data#sendTCP","sendTCP","https://mkg.com/data#ins_0040668f","0x00401290"
"https://mkg.com/data#fdpopen","fdpopen","https://mkg.com/data#ins_004023cd","0x00401040"
"https://mkg.com/data#sendHOLD","sendHOLD","https://mkg.com/data#ins_00406f78","0x004012e0"
"https://mkg.com/data#sendUDP","sendUDP","https://mkg.com/data#ins_00406020","0x00401130"
"https://mkg.com/data#sendUDP","sendUDP","https://mkg.com/data#ins_00405e16","0x00401240"
"https://mkg.com/data#StartTheLelz","StartTheLelz","https://mkg.com/data#ins_00404b06","0x00401140"
"https://mkg.com/data#main","main","https://mkg.com/data#ins_004086da","0x004015e0"
"https://mkg.com/data#StartTheLelz","StartTheLelz","https://mkg.com/data#ins_004045ac","0x004012e0"
"https://mkg.com/data#sendHOLD","sendHOLD","https://mkg.com/data#ins_00406e21","0x00401260"
"https://mkg.com/data#sendHOLD","sendHOLD","https://mkg.com/data#ins_00406f86","0x00401030"
"https://mkg.com/data#printi","printi","https://mkg.com/data#ins_00408f7e","0x00408ca0"
"https://mkg.com/data#sendUDP","sendUDP","https://mkg.com/data#ins_00405e64","0x00401520"
"https://mkg.com/data#sendJUNK","sendJUNK","https://mkg.com/data#ins_00406c89","0x00401170"
"https://mkg.com/data#tcpcsum","tcpcsum","https://mkg.com/data#ins_00403f41","0x00403df0"
"https://mkg.com/data#processCmd","processCmd","https://mkg.com/data#ins_00407740","0x00401290"
"https://mkg.com/data#fdpopen","fdpopen","https://mkg.com/data#ins_0040238f","0x00401170"
"https://mkg.com/data#connectTimeout","connectTimeout","https://mkg.com/data#ins_004030fa","0x00401030"
"https://mkg.com/data#processCmd","processCmd","https://mkg.com/data#ins_00407e95","0x00401fc0"
"https://mkg.com/data#sendTCP","sendTCP","https://mkg.com/data#ins_0040672f","0x00403df0"
"https://mkg.com/data#StartTheLelz","StartTheLelz","https://mkg.com/data#ins_00404b3c","0x004010c0"
"https://mkg.com/data#fdpopen","fdpopen","https://mkg.com/data#ins_00402352","0x00401170"
"https://mkg.com/data#initConnection","initConnection","https://mkg.com/data#ins_00407f1b","0x00401140"
"https://mkg.com/data#StartTheLelz","StartTheLelz","https://mkg.com/data#ins_004052c8","0x00401340"
"https://mkg.com/data#sendJUNK","sendJUNK","https://mkg.com/data#ins_00406cef","0x00401030"
"https://mkg.com/data#getCores","getCores","https://mkg.com/data#ins_00402bf3","0x00401340"
"https://mkg.com/data#connectTimeout","connectTimeout","https://mkg.com/data#ins_0040300d","0x00401080"
"https://mkg.com/data#sendTCP","sendTCP","https://mkg.com/data#ins_004064a4","0x00401200"
"https://mkg.com/data#getRandomPublicIP","getRandomPublicIP","https://mkg.com/data#ins_00403d0d","0x00401360"
"https://mkg.com/data#StartTheLelz","StartTheLelz","https://mkg.com/data#ins_00405738","0x00401340"
"https://mkg.com/data#StartTheLelz","StartTheLelz","https://mkg.com/data#ins_0040515f","0x00404010"
"https://mkg.com/data#main","main","https://mkg.com/data#ins_004086f0","0x00401340"
"https://mkg.com/data#getBogos","getBogos","https://mkg.com/data#ins_00402970","0x00401280"
"https://mkg.com/data#sendTCP","sendTCP","https://mkg.com/data#ins_004067dc","0x00403ea0"
"https://mkg.com/data#getBogos","getBogos","https://mkg.com/data#ins_00402b0e","0x00401110"
"https://mkg.com/data#main","main","https://mkg.com/data#ins_00408a0c","0x00401140"
"https://mkg.com/data#wildString","wildString","https://mkg.com/data#ins_00402859","0x00401060"
"https://mkg.com/data#getRandomPublicIP","getRandomPublicIP","https://mkg.com/data#ins_00403d64","0x00401140"
"https://mkg.com/data#processCmd","processCmd","https://mkg.com/data#ins_00407aea","0x004012c0"
"https://mkg.com/data#StartTheLelz","StartTheLelz","https://mkg.com/data#ins_004049ba","0x00404010"
"https://mkg.com/data#StartTheLelz","StartTheLelz","https://mkg.com/data#ins_0040457d","0x00401080"
"https://mkg.com/data#getRandomPublicIP","getRandomPublicIP","https://mkg.com/data#ins_00403a4f","0x00401360"
"https://mkg.com/data#processCmd","processCmd","https://mkg.com/data#ins_004079ff","0x00401170"
"https://mkg.com/data#processCmd","processCmd","https://mkg.com/data#ins_00407ceb","0x00401040"
"https://mkg.com/data#main","main","https://mkg.com/data#ins_00408aed","0x004012d0"
"https://mkg.com/data#StartTheLelz","StartTheLelz","https://mkg.com/data#ins_00405afa","0x004036c0"
"https://mkg.com/data#processCmd","processCmd","https://mkg.com/data#ins_0040754f","0x00401340"
"https://mkg.com/data#initConnection","initConnection","https://mkg.com/data#ins_00407f35","0x00401170"
"https://mkg.com/data#main","main","https://mkg.com/data#ins_00408887","0x004010c0"
"https://mkg.com/data#getRandomIP","getRandomIP","https://mkg.com/data#ins_00403dc2","0x004012f0"
"https://mkg.com/data#sendJUNK","sendJUNK","https://mkg.com/data#ins_00406d0b","0x00401170"
"https://mkg.com/data#processCmd","processCmd","https://mkg.com/data#ins_00407858","0x004012c0"
"https://mkg.com/data#processCmd","processCmd","https://mkg.com/data#ins_004075a9","0x004032c0"
"https://mkg.com/data#main","main","https://mkg.com/data#ins_004083d9","0x00401270"
"https://mkg.com/data#initConnection","initConnection","https://mkg.com/data#ins_0040804c","0x00402fe0"
"https://mkg.com/data#main","main","https://mkg.com/data#ins_004083f5","0x00401330"
"https://mkg.com/data#processCmd","processCmd","https://mkg.com/data#ins_00407822","0x00401200"
"https://mkg.com/data#sendTCP","sendTCP","https://mkg.com/data#ins_004066d0","0x00401520"
"https://mkg.com/data#fdpopen","fdpopen","https://mkg.com/data#ins_00402306","0x00401170"
"https://mkg.com/data#processCmd","processCmd","https://mkg.com/data#ins_00407432","0x00401230"
"https://mkg.com/data#StartTheLelz","StartTheLelz","https://mkg.com/data#ins_0040592d","0x00401100"
"https://mkg.com/data#StartTheLelz","StartTheLelz","https://mkg.com/data#ins_00405097","0x004010c0"
"https://mkg.com/data#sendUDP","sendUDP","https://mkg.com/data#ins_004061f9","0x00401240"
"https://mkg.com/data#fdpclose","fdpclose","https://mkg.com/data#ins_004024e4","0x00401000"
"https://mkg.com/data#processCmd","processCmd","https://mkg.com/data#ins_00407677","0x00401200"
"https://mkg.com/data#getBogos","getBogos","https://mkg.com/data#ins_00402b57","0x00401140"
"https://mkg.com/data#connectTimeout","connectTimeout","https://mkg.com/data#ins_004031d9","0x00401250"
"https://mkg.com/data#connectTimeout","connectTimeout","https://mkg.com/data#ins_00403076","0x004028b0"
"https://mkg.com/data#main","main","https://mkg.com/data#ins_00408a28","0x00401e60"
"https://mkg.com/data#processCmd","processCmd","https://mkg.com/data#ins_00407b7d","0x004012c0"
"https://mkg.com/data#main","main","https://mkg.com/data#ins_00408a44","0x004021f0"
"https://mkg.com/data#processCmd","processCmd","https://mkg.com/data#ins_00407595","0x00401290"
"https://mkg.com/data#main","main","https://mkg.com/data#ins_00408428","0x004016e0"
"https://mkg.com/data#prints","prints","https://mkg.com/data#ins_00408da5","0x00408fa0"
"https://mkg.com/data#main","main","https://mkg.com/data#ins_00408352","0x004010a0"
"https://mkg.com/data#StartTheLelz","StartTheLelz","https://mkg.com/data#ins_00404f0c","0x00401340"
"https://mkg.com/data#StartTheLelz","StartTheLelz","https://mkg.com/data#ins_0040552b","0x00404010"
"https://mkg.com/data#sendUDP","sendUDP","https://mkg.com/data#ins_00405dc1","0x00401fc0"
"https://mkg.com/data#StartTheLelz","StartTheLelz","https://mkg.com/data#ins_004040b4","0x004010e0"
"https://mkg.com/data#main","main","https://mkg.com/data#ins_00408a96","0x00401fc0"
"https://mkg.com/data#StartTheLelz","StartTheLelz","https://mkg.com/data#ins_00404895","0x00401080"
"https://mkg.com/data#getCores","getCores","https://mkg.com/data#ins_00402bc7","0x004025d0"
"https://mkg.com/data#getOurIP","getOurIP","https://mkg.com/data#ins_004080e7","0x004011f0"
"https://mkg.com/data#main","main","https://mkg.com/data#ins_00408b0d","0x00401290"
"https://mkg.com/data#fdpopen","fdpopen","https://mkg.com/data#ins_004022d0","0x00401140"
"https://mkg.com/data#getBogos","getBogos","https://mkg.com/data#ins_0040299d","0x00402900"
"https://mkg.com/data#main","main","https://mkg.com/data#ins_004084d8","0x004082f0"
"https://mkg.com/data#StartTheLelz","StartTheLelz","https://mkg.com/data#ins_004059f5","0x00404010"
"https://mkg.com/data#print","print","https://mkg.com/data#ins_00401d49","0x00408e00"
"https://mkg.com/data#sendTCP","sendTCP","https://mkg.com/data#ins_004066a2","0x00401520"
"https://mkg.com/data#sendTCP","sendTCP","https://mkg.com/data#ins_00406533","0x00401290"
"https://mkg.com/data#fdpopen","fdpopen","https://mkg.com/data#ins_0040235d","0x00401170"
"https://mkg.com/data#main","main","https://mkg.com/data#ins_00408b97","0x004010c0"
"https://mkg.com/data#sendHOLD","sendHOLD","https://mkg.com/data#ins_00406e5b","0x00401240"
"https://mkg.com/data#StartTheLelz","StartTheLelz","https://mkg.com/data#ins_0040576b","0x004010b0"
"https://mkg.com/data#StartTheLelz","StartTheLelz","https://mkg.com/data#ins_004050b2","0x00401100"
"https://mkg.com/data#sendJUNK","sendJUNK","https://mkg.com/data#ins_00406a62","0x00401080"
"https://mkg.com/data#sendJUNK","sendJUNK","https://mkg.com/data#ins_00406ab2","0x00401170"
"https://mkg.com/data#processCmd","processCmd","https://mkg.com/data#ins_00407631","0x00401fc0"
"https://mkg.com/data#processCmd","processCmd","https://mkg.com/data#ins_00407842","0x004012c0"
"https://mkg.com/data#fdpopen","fdpopen","https://mkg.com/data#ins_00402384","0x00401170"
"https://mkg.com/data#initConnection","initConnection","https://mkg.com/data#ins_00407ff0","0x00401110"
"https://mkg.com/data#sendHOLD","sendHOLD","https://mkg.com/data#ins_00406f39","0x00401080"
"https://mkg.com/data#wildString","wildString","https://mkg.com/data#ins_004027c6","0x00402720"
"https://mkg.com/data#sendUDP","sendUDP","https://mkg.com/data#ins_00406054","0x00403f60"
"https://mkg.com/data#sendUDP","sendUDP","https://mkg.com/data#ins_0040614f","0x00401520"
"https://mkg.com/data#__do_global_dtors_aux","__do_global_dtors_aux","https://mkg.com/data#ins_0040144d","0x004013c0"
"https://mkg.com/data#processCmd","processCmd","https://mkg.com/data#ins_00407754","0x004032c0"
"https://mkg.com/data#sendUDP","sendUDP","https://mkg.com/data#ins_00405d52","0x004028b0"
"https://mkg.com/data#processCmd","processCmd","https://mkg.com/data#ins_0040780a","0x00401040"
"https://mkg.com/data#processCmd","processCmd","https://mkg.com/data#ins_0040786e","0x004012c0"
"https://mkg.com/data#StartTheLelz","StartTheLelz","https://mkg.com/data#ins_00405b61","0x004010b0"
"https://mkg.com/data#fdpopen","fdpopen","https://mkg.com/data#ins_0040226a","0x00401350"
"https://mkg.com/data#trim","trim","https://mkg.com/data#ins_00401655","0x004011a0"
"https://mkg.com/data#sendUDP","sendUDP","https://mkg.com/data#ins_004061bc","0x00401130"
"https://mkg.com/data#matchPrompt","matchPrompt","https://mkg.com/data#ins_00403572","0x004010c0"
"https://mkg.com/data#StartTheLelz","StartTheLelz","https://mkg.com/data#ins_004057f2","0x00401140"
"https://mkg.com/data#processCmd","processCmd","https://mkg.com/data#ins_004079d0","0x004032c0"
"https://mkg.com/data#sendTCP","sendTCP","https://mkg.com/data#ins_004065ba","0x00401200"
"https://mkg.com/data#getBogos","getBogos","https://mkg.com/data#ins_00402af3","0x00401110"
"https://mkg.com/data#initConnection","initConnection","https://mkg.com/data#ins_00407fb2","0x00401050"
"https://mkg.com/data#sendJUNK","sendJUNK","https://mkg.com/data#ins_00406875","0x00401350"
"https://mkg.com/data#sendUDP","sendUDP","https://mkg.com/data#ins_00405d20","0x00401520"
"https://mkg.com/data#StartTheLelz","StartTheLelz","https://mkg.com/data#ins_00404105","0x00401140"
"https://mkg.com/data#StartTheLelz","StartTheLelz","https://mkg.com/data#ins_004053a7","0x00404010"
"https://mkg.com/data#sendTCP","sendTCP","https://mkg.com/data#ins_00406552","0x00401200"
"https://mkg.com/data#processCmd","processCmd","https://mkg.com/data#ins_00407e39","0x00401230"
"https://mkg.com/data#connectTimeout","connectTimeout","https://mkg.com/data#ins_0040329d","0x00401080"
"https://mkg.com/data#sendTCP","sendTCP","https://mkg.com/data#ins_00406296","0x004010e0"
"https://mkg.com/data#fdpclose","fdpclose","https://mkg.com/data#ins_0040249b","0x00401320"
"https://mkg.com/data#readUntil","readUntil","https://mkg.com/data#ins_00403833","0x00401250"
"https://mkg.com/data#sendUDP","sendUDP","https://mkg.com/data#ins_004061da","0x00403df0"
"https://mkg.com/data#processCmd","processCmd","https://mkg.com/data#ins_00407a63","0x00401fc0"
"https://mkg.com/data#printi","printi","https://mkg.com/data#ins_00408f36","0x00408fa0"
"https://mkg.com/data#main","main","https://mkg.com/data#ins_00408572","0x00401270"
"https://mkg.com/data#_start","_start","https://mkg.com/data#ins_004013b4","0x004011c0"
"https://mkg.com/data#StartTheLelz","StartTheLelz","https://mkg.com/data#ins_0040585d","0x004010c0"
"https://mkg.com/data#StartTheLelz","StartTheLelz","https://mkg.com/data#ins_00404fc3","0x00401240"
"https://mkg.com/data#recvLine","recvLine","https://mkg.com/data#ins_00402de0","0x00401fc0"
"https://mkg.com/data#processCmd","processCmd","https://mkg.com/data#ins_004076d4","0x004012c0"
"https://mkg.com/data#processCmd","processCmd","https://mkg.com/data#ins_00407943","0x004012c0"
"https://mkg.com/data#printchar","printchar","https://mkg.com/data#ins_00408fee","0x00401090"
"https://mkg.com/data#processCmd","processCmd","https://mkg.com/data#ins_00407c80","0x00401290"
"https://mkg.com/data#makeRandomStr","makeRandomStr","https://mkg.com/data#ins_00402c79","0x00401520"
"https://mkg.com/data#sendTCP","sendTCP","https://mkg.com/data#ins_00406418","0x00403db0"
"https://mkg.com/data#sendJUNK","sendJUNK","https://mkg.com/data#ins_004068b8","0x004028b0"
"https://mkg.com/data#StartTheLelz","StartTheLelz","https://mkg.com/data#ins_00404b7e","0x00401240"
"https://mkg.com/data#printi","printi","https://mkg.com/data#ins_00408e57","0x00408ca0"
"https://mkg.com/data#main","main","https://mkg.com/data#ins_00408c59","0x00401010"
"https://mkg.com/data#processCmd","processCmd","https://mkg.com/data#ins_00407383","0x004010b0"
"https://mkg.com/data#sendHOLD","sendHOLD","https://mkg.com/data#ins_00407129","0x00401170"
"https://mkg.com/data#main","main","https://mkg.com/data#ins_004089c0","0x00401200"
"https://mkg.com/data#processCmd","processCmd","https://mkg.com/data#ins_00407798","0x00401290"
"https://mkg.com/data#processCmd","processCmd","https://mkg.com/data#ins_00407d81","0x00401170"
